subject,relation,object,new_topic,old_index
German business confidence slides German business confidence,fell,hopes of recovery in Europe 's economy,5,614
German business confidence slides business confidence,fell,hopes of speedy recovery in Europe 's largest economy,5,615
speedy recovery,is in,Europe 's largest economy,5,616
German business confidence slides German business confidence,fell in,February,5,617
business confidence slides German business confidence,fell,knocking hopes of speedy recovery,5,618
German business confidence slides German business confidence,fell,knocking hopes,5,619
German business confidence slides German business confidence,fell,hopes of speedy recovery in Europe 's largest economy,5,620
business confidence slides business confidence,fell,hopes of recovery,5,621
business confidence slides German business confidence,fell in,February,5,622
German business confidence slides German business confidence,fell,knocking hopes of speedy recovery,5,623
German business confidence slides German business confidence,fell,knocking hopes of speedy recovery in Europe 's largest economy,5,624
business confidence slides business confidence,fell hopes in,February,5,625
German business confidence slides business confidence,fell hopes in,February,5,626
business confidence slides business confidence,fell,knocking hopes of speedy recovery in Europe 's economy,5,627
business confidence slides German business confidence,fell,knocking hopes of speedy recovery in Europe 's largest economy,5,628
business confidence slides German business confidence,fell,knocking hopes of recovery in Europe 's economy,5,629
German business confidence slides business confidence,fell,hopes of recovery in Europe 's economy,5,630
German business confidence slides business confidence,fell,knocking hopes of speedy recovery,5,631
business confidence slides German business confidence,fell,knocking hopes of speedy recovery in Europe 's economy,5,632
business,is,German,5,633
UK interest rates,held at,4,5,634
interest,held,rates,5,635
Circuit City,gets,electronics retailer in US,10,636
second electronics retailer,is in,US,10,637
Circuit City,gets,second electronics retailer,10,638
Circuit City,gets,takeover offer Circuit City Stores,10,639
Circuit City,gets,second electronics retailer in US,10,640
Circuit City,gets,electronics retailer,10,641
India Pakistan peace,boosts,trade relations,5,642
India Pakistan peace,boosts,trade Calmer relations between India,5,643
India Pakistan peace,boosts,trade Calmer relations,5,644
bilateral trade,is in,summer,5,645
India Pakistan peace,boosts,trade relations between India,5,646
giant EMI,sunk by,profit warning Shares,5,647
EMI,sunk by,profit warning Shares,5,648
firm,issued,profit warning,5,649
EMI,sunk in,music,5,650
giant EMI,sunk in,music,5,651
firm,issued,profit warning following sales to two album releases,5,652
firm,issued,profit warning following sales,5,653
firm,issued,profit warning following disappointing sales,5,654
firm,issued,profit warning following disappointing sales to two album releases,5,655
Euronext,joins,bid battle,10,656
Euronext,joins,bid battle for LSE stock market Euronext,10,657
Euronext,joins,bid battle for LSE Pan-European stock market Euronext,10,658
market,has,possible,10,659
fall UK house prices,fell,0,5,660
festive fall UK house prices,fell,0,5,661
Mitsubishi,is in,in Peugeot link talks talks with carmaker PSA Peugeot Citroen,10,662
hit Mitsubishi Motors,is in,in Peugeot link talks talks with carmaker PSA Peugeot Citroen,10,663
Mitsubishi Motors,is in,talks with French carmaker PSA Peugeot Citroen about possible alliance,10,664
hit Mitsubishi Motors,is in,in Peugeot link talks talks,10,665
talks,is in,Peugeot link talks,10,666
Mitsubishi,is in,in Peugeot link talks talks about possible alliance,10,667
Mitsubishi,is in,talks with carmaker PSA Peugeot Citroen,10,668
Mitsubishi,is in,talks with French carmaker PSA Peugeot Citroen about possible alliance,10,669
Mitsubishi Motors,is in,in Peugeot link talks talks,10,670
Mitsubishi Motors,is in,in Peugeot link talks talks with French carmaker PSA Peugeot Citroen about possible alliance,10,671
hit Mitsubishi Motors,is in,talks,10,672
Mitsubishi,is in,in Peugeot link talks talks with French carmaker PSA Peugeot Citroen,10,673
Mitsubishi,is in,in Peugeot link talks talks with carmaker PSA Peugeot Citroen about possible alliance,10,674
hit Mitsubishi Motors,is in,talks with French carmaker PSA Peugeot Citroen about possible alliance,10,675
Mitsubishi Motors,is in,talks with French carmaker PSA Peugeot Citroen,10,676
hit Mitsubishi Motors,is in,in Peugeot link talks talks with French carmaker PSA Peugeot Citroen,10,677
Mitsubishi Motors,is in,in Peugeot link talks talks with carmaker PSA Peugeot Citroen about possible alliance,10,678
Mitsubishi Motors,is in,talks,10,679
talks,is with,French carmaker PSA Peugeot Citroen,10,680
Mitsubishi Motors,is in,talks with carmaker PSA Peugeot Citroen,10,681
hit Mitsubishi Motors,is in,talks with carmaker PSA Peugeot Citroen,10,682
Mitsubishi Motors,is in,talks with carmaker PSA Peugeot Citroen about possible alliance,10,683
hit Mitsubishi Motors,is in,in Peugeot link talks talks about possible alliance,10,684
Mitsubishi,is in,in Peugeot link talks talks with French carmaker PSA Peugeot Citroen about possible alliance,10,685
hit Mitsubishi Motors,is in,in Peugeot link talks talks with French carmaker PSA Peugeot Citroen about possible alliance,10,686
Mitsubishi,is in,talks,10,687
Mitsubishi,is in,talks about possible alliance,10,688
Mitsubishi Motors,is in,talks about possible alliance,10,689
hit Mitsubishi Motors,is in,talks about possible alliance,10,690
Mitsubishi,is in,talks with carmaker PSA Peugeot Citroen about possible alliance,10,691
hit Mitsubishi Motors,is in,talks with French carmaker PSA Peugeot Citroen,10,692
Mitsubishi Motors,is in,in Peugeot link talks talks with French carmaker PSA Peugeot Citroen,10,693
hit Mitsubishi Motors,is in,in Peugeot link talks talks with carmaker PSA Peugeot Citroen about possible alliance,10,694
hit Mitsubishi Motors,is in,talks with carmaker PSA Peugeot Citroen about possible alliance,10,695
Mitsubishi Motors,is in,in Peugeot link talks talks about possible alliance,10,696
Mitsubishi,is in,in Peugeot link talks talks,10,697
Mitsubishi Motors,is in,in Peugeot link talks talks with carmaker PSA Peugeot Citroen,10,698
Mitsubishi,is in,talks with French carmaker PSA Peugeot Citroen,10,699
Peugeot,has,Mitsubishi,10,700
Peugeot,is at,Mitsubishi,10,701
Motors,is,French,10,702
Motors,is,possible,10,703
Consumers,drive,economy France 's economic growth,5,704
Consumers,drive,French economy France 's economic growth,5,705
French economy France 's economic growth,accelerated in,last three months,5,706
economy France 's growth,accelerated in,last three months of 2004,5,707
French economy France 's growth,accelerated in,three months,5,708
economy France 's economic growth,accelerated in,three months of 2004,5,709
economy France 's economic growth,accelerated in,last three months,5,710
economy France 's growth,accelerated in,last three months,5,711
French economy France,has,economic growth,5,712
French economy France 's economic growth,accelerated in,last three months of 2004,5,713
economy France 's economic growth,accelerated in,three months,5,714
French economy France 's economic growth,accelerated in,three months,5,715
economy France 's growth,accelerated in,three months,5,716
French economy France 's growth,accelerated in,three months of 2004,5,717
Consumers,drive,French economy France 's growth,5,718
Consumers,drive,economy France 's growth,5,719
economy France 's economic growth,accelerated in,last three months of 2004,5,720
French economy France 's growth,accelerated in,last three months of 2004,5,721
French economy France 's economic growth,accelerated in,three months of 2004,5,722
French economy France 's growth,accelerated in,last three months,5,723
economy France 's growth,accelerated in,three months of 2004,5,724
France,is,3,5,725
combination,hit sales at,food,10,726
combination,hit,sales,10,727
combination,hit sales at,Swiss food,10,728
weather,is,Bad,10,729
India power shares,jump in,National Thermal Power Corp,10,730
India power shares,jump in,India 's largest power producer,10,731
India power shares,jump in,India 's power producer,10,732
India power shares,jump on,debut Shares,10,733
Europe,asks,Asia,6,734
leaders,say,states,6,735
their currencies,rise against,US dollar,6,736
leaders say,must let for,euro help,6,737
their currencies,ease,pressure,6,738
European leaders say,must let for,euro help,6,739
their currencies,ease,pressure on euro,6,740
European leaders,say,states,6,741
leaders,say,Asian states,6,742
European leaders,say,Asian states,6,743
Europe,is at,Asia,6,744
China trader,overtook US according,numbers released on Wednesday,5,745
China trader,overtook US according,numbers released by Japan 's Finance Ministry,5,746
China top trader,overtook US according,numbers,5,747
US numbers,released on,Wednesday,5,748
China top trader,overtook US according,numbers released on Wednesday,5,749
China trader,overtook US according,numbers released by Japan 's Finance Ministry on Wednesday,5,750
China trader,overtook US according,numbers,5,751
China top trader,overtook US according,numbers released by Japan 's Finance Ministry,5,752
China trader,overtook,US,5,753
China trader,overtook US according,numbers released,5,754
Japan,has,biggest trading partner,5,755
US,become in,2004,5,756
US,become,Japan 's biggest trading partner,5,757
US,become,Japan 's trading partner,5,758
China top trader,overtook,US,5,759
China top trader,overtook US according,numbers released,5,760
China top trader,is with,Japan China,5,761
China top trader,overtook US according,numbers released by Japan 's Finance Ministry on Wednesday,5,762
US numbers,released by,Japan Finance Ministry,5,763
China,is at,trader,5,764
Dollar,hits,versus euro US dollar has continued its slide,5,765
Dollar,hits,new its breaking slide,5,766
Dollar,hits,new US dollar has continued its breaking slide,5,767
Dollar,hits,US dollar has continued its record breaking slide,5,768
Dollar,tumbled to,new low,5,769
Dollar,hits,new its record breaking slide,5,770
Dollar,tumbled to,low,5,771
Dollar,hits,US dollar has continued its breaking slide,5,772
Dollar,hits,new versus euro US dollar has continued its slide,5,773
Dollar,tumbled to,low against euro,5,774
Dollar,hits,new US dollar has continued its record breaking slide,5,775
Dollar,tumbled to,new low against euro,5,776
Dollar,hits,its breaking slide,5,777
Dollar,hits,its record breaking slide,5,778
Dollar,hits,new US dollar has continued its slide,5,779
Dollar,hits,US dollar has continued its slide,5,780
Dollar,hits,new versus euro US dollar has continued its breaking slide,5,781
Dollar,hits,new its slide,5,782
Dollar,hits,versus euro US dollar has continued its breaking slide,5,783
Dollar,hits,its slide,5,784
Dollar,hits,versus euro US dollar has continued its record breaking slide,5,785
Dollar,hits,new versus euro US dollar has continued its record breaking slide,5,786
dollar,has,record,5,787
China,has,economy,5,788
1,evade,buyout,10,789
1,evade,Motors,10,790
oil,is,Crude,5,791
voters,turn Beyond,desperate security situation in Iraq,7,792
voters,turn Beyond,security situation,7,793
economy,is in,tatters,7,794
Iraqi voters,turn Beyond,security situation,7,795
Iraqi voters,turn Beyond,desperate security situation,7,796
Iraqi voters,turn Beyond,desperate security situation in Iraq,7,797
desperate security situation,is in,Iraq,7,798
Iraqi voters,turn to,issues,7,799
voters,turn to,issues,7,800
Iraqi voters,turn to,economic issues,7,801
voters,turn Beyond,security situation in Iraq,7,802
Iraqi voters,turn Beyond,security situation in Iraq,7,803
